family	decimalLatitude	decimalLongitude
Potamogetonaceae	44.520811	-89.13205
Potamogetonaceae	44.520622	-89.587669
Haloragaceae	44.52222	-89.13226
Potamogetonaceae	44.520712	-89.537477
Lythraceae	44.5225	-92.4122
Potamogetonaceae	44.52222	-89.13226
Haloragaceae	44.5234	-69.658101
Lythraceae	44.523829	-87.586951
Potamogetonaceae	44.52438	-86.06136
Lythraceae	44.52576	-89.80085
Lythraceae	44.52488	-85.95683
Boraginaceae	44.523829	-87.586951
Potamogetonaceae	44.526129	-89.596853
Iridaceae	44.52639	-86.06227
Lythraceae	44.52783	-86.06139
Lythraceae	44.52866	-89.61517
Typhaceae	44.5317	-88.00001
Haloragaceae	44.53478	-72.52539
Typhaceae	44.53168	-87.99872
Brassicaceae	44.53316	-85.87835
Iridaceae	44.53013	-86.05855
Lythraceae	44.53168	-87.99872
Haloragaceae	44.53111	-89.11466
Haloragaceae	44.533993	-83.330657
Lythraceae	44.53111	-89.11466
Lythraceae	44.53644	-85.87944
Haloragaceae	44.5313	-89.114828
Haloragaceae	44.53569	-89.5615
Iridaceae	44.53111	-89.11466
Iridaceae	44.53445	-86.05542
Haloragaceae	44.53543	-89.562757
Haloragaceae	44.537265	-73.097706
Potamogetonaceae	44.53569	-89.5615
Haloragaceae	44.537265	-73.097706
Iridaceae	44.53882	-86.0545
Lythraceae	44.53775	-85.94469
Haloragaceae	44.53981	-69.72209
Haloragaceae	44.539181	-83.727482
Lythraceae	44.5394	-115.982
Haloragaceae	44.54063	-87.50587
Potamogetonaceae	44.54063	-87.50587
Haloragaceae	44.540555	-87.505364
Lythraceae	44.54024	-92.03985
Potamogetonaceae	44.54207	-85.63898
Lythraceae	44.54063	-87.50587
Potamogetonaceae	44.540554	-87.50536
Lythraceae	44.54062	-89.63678
Iridaceae	44.54367	-86.05247
Haloragaceae	44.5448	-88.1029
Haloragaceae	44.54366	-73.34152
Iridaceae	44.5447	-89.27715
Haloragaceae	44.544999	-87.50092
Lythraceae	44.5448	-88.1029
Lythraceae	44.543658	-73.34152
Lythraceae	44.5463	-88.0903
Hydrocharitaceae	44.544833	-122.731425
Lythraceae	44.54662	-84.47417
Iridaceae	44.54569	-87.49908
Potamogetonaceae	44.54568	-87.49908
Potamogetonaceae	44.54411	-89.27434
Plantaginaceae	44.544833	-122.731425
Haloragaceae	44.544833	-122.731425
Iridaceae	44.544833	-122.731425
Haloragaceae	44.5447	-89.27715
Potamogetonaceae	44.544999	-87.50092
Lythraceae	44.5461	-86.05222
Potamogetonaceae	44.5447	-89.27715
Haloragaceae	44.54568	-87.49908
Iridaceae	44.547364	-123.330289
Butomaceae	44.54704	-88.9326
Haloragaceae	44.547364	-123.330289
Haloragaceae	44.5463	-88.0903
Hydrocharitaceae	44.547364	-123.330289
Iridaceae	44.54794	-86.05288
Lythraceae	44.547	-85.9352
Lythraceae	44.54902	-88.01942
Potamogetonaceae	44.54932	-88.92989
Lythraceae	44.54932	-88.92989
Haloragaceae	44.54932	-88.92989
Iridaceae	44.55058	-85.63561
Lythraceae	44.55161	-85.92357
Potamogetonaceae	44.55056	-89.6242
Haloragaceae	44.55056	-89.6242
Lythraceae	44.55158	-116.66416
Iridaceae	44.55401	-86.05558
Potamogetonaceae	44.5536	-109.0068
Lythraceae	44.5575	-88.1405
Haloragaceae	44.55671	-75.68523
Iridaceae	44.55505	-86.05611
Haloragaceae	44.55709	-89.00387
Lythraceae	44.55709	-89.00387
Lythraceae	44.5569	-88.0622
Lythraceae	44.55701	-88.13055
Lythraceae	44.5556	-89.0053
Typhaceae	44.55985	-86.2095
Typhaceae	44.55902	-88.0336
Lythraceae	44.55902	-88.0336
Lythraceae	44.56088	-86.05278
Typhaceae	44.56083	-88.04788
Lythraceae	44.56019	-89.07822
Lythraceae	44.5619	-83.3314
Haloragaceae	44.56132	-88.06233
Haloragaceae	44.56216	-88.04491
Iridaceae	44.56336	-86.05175
Lythraceae	44.56132	-88.06233
Lythraceae	44.562468	-92.533801
Iridaceae	44.56327	-86.17355
Typhaceae	44.56288	-85.4757
Haloragaceae	44.564545	-89.123583
Lythraceae	44.56247	-85.91386
Potamogetonaceae	44.564545	-89.123583
Haloragaceae	44.56219	-74.28638
Haloragaceae	44.563665	-74.286548
Lythraceae	44.56506	-85.90096
Lythraceae	44.5667	-92.03485
Lythraceae	44.56636	-89.15184
Lythraceae	44.5658	-88.0647
Iridaceae	44.56489	-86.05251
Typhaceae	44.56716	-88.03996
Lythraceae	44.5658	-89.6428
Typhaceae	44.56702	-88.04064
Lythraceae	44.5692	-86.1866
Haloragaceae	44.56985	-88.95822
Haloragaceae	44.56985	-88.95822
Lythraceae	44.56918	-86.18657
Typhaceae	44.5706	-86.21761
Lythraceae	44.57163	-86.05066
Lythraceae	44.57084	-86.18568
Lythraceae	44.57061	-86.18582
Lythraceae	44.57204	-89.13176
Lythraceae	44.57153	-85.33566
Iridaceae	44.57208	-85.51613
Haloragaceae	44.57064	-86.18577
Lythraceae	44.57553	-85.97739
Potamogetonaceae	44.57452	-92.0461
Lythraceae	44.57495	-89.12235
Typhaceae	44.57504	-85.87589
Lythraceae	44.5741	-88.56421
Iridaceae	44.576	-86.05094
Iridaceae	44.57634	-86.05105
Lythraceae	44.57654	-83.46319
Lythraceae	44.57655	-83.46555
Typhaceae	44.57711	-86.07919
Lythraceae	44.57736	-87.90009
Potamogetonaceae	44.577727	-89.495098
Haloragaceae	44.57873	-73.278809
Typhaceae	44.57826	-87.90031
Typhaceae	44.57869	-87.90928
Haloragaceae	44.57981	-69.8184
Typhaceae	44.58015	-87.89813
Hydrocharitaceae	44.5805	-75.3141
Potamogetonaceae	44.58052	-89.49471
Lythraceae	44.58116	-89.49449
Lythraceae	44.58185	-86.05563
Haloragaceae	44.58052	-89.49471
Nymphaeaceae	44.58329	-87.48854
Potamogetonaceae	44.58329	-87.48854
Haloragaceae	44.58331	-87.48856
Haloragaceae	44.58329	-87.48854
Lythraceae	44.58661	-84.2811
Lythraceae	44.5867	-84.2808
Typhaceae	44.58459	-85.54547
Typhaceae	44.58548	-86.05553
Typhaceae	44.58442	-85.45395
Typhaceae	44.58603	-86.05595
Iridaceae	44.58832	-86.05871
Typhaceae	44.58995	-85.79855
Typhaceae	44.58961	-85.8392
Typhaceae	44.59008	-85.8033
Haloragaceae	44.59143	-85.84693
Iridaceae	44.58952	-86.05904
Hydrocharitaceae	44.59183	-75.16179
Brassicaceae	44.591832	-75.161786
Poaceae	44.591832	-75.161786
Brassicaceae	44.59148	-85.81277
Lythraceae	44.59084	-85.80442
Lythraceae	44.5909	-92.01058
Butomaceae	44.59033	-88.01602
Butomaceae	44.591832	-75.161786
Potamogetonaceae	44.591832	-75.161786
Typhaceae	44.59213	-85.84827
Iridaceae	44.591832	-75.161786
Typhaceae	44.59146	-85.84694
Typhaceae	44.591832	-75.161786
Potamogetonaceae	44.593124	-92.013666
Lythraceae	44.59078	-92.01123
Iridaceae	44.5921	-88.0207
Lythraceae	44.591832	-75.161786
Typhaceae	44.59498	-86.07485
Potamogetonaceae	44.5967	-92.0261
Typhaceae	44.59459	-85.81688
Lythraceae	44.5934	-86.06878
Typhaceae	44.59446	-85.8239
Typhaceae	44.59372	-85.79372
Iridaceae	44.593401	-121.28562
Brassicaceae	44.593523	-113.33307
Typhaceae	44.59333	-86.07361
Iridaceae	44.59336	-86.07298
Iridaceae	44.59375	-86.07378
Lythraceae	44.59547	-92.00235
Lythraceae	44.59759	-86.0874
Iridaceae	44.59761	-86.08778
Potamogetonaceae	44.59788	-92.0267
Typhaceae	44.59805	-85.07348
Iridaceae	44.5986	-71.3047
Iridaceae	44.5986	-71.3047
Iridaceae	44.5993	-86.09554
Lythraceae	44.59962	-91.99688
Marsileaceae	44.600374	-74.308735
Lythraceae	44.60062	-86.09941
Boraginaceae	44.600374	-74.308735
Potamogetonaceae	44.600374	-74.308735
Haloragaceae	44.60025	-89.341503
Haloragaceae	44.60052	-89.34207
Haloragaceae	44.600052	-72.355106
Typhaceae	44.60358	-86.11993
Typhaceae	44.60313	-85.84734
Haloragaceae	44.60342	-85.74458
Typhaceae	44.60381	-85.65588
Haloragaceae	44.600052	-72.355106
Iridaceae	44.60255	-86.10334
Typhaceae	44.60378	-86.09912
Typhaceae	44.60413	-85.74198
Typhaceae	44.60474	-86.1901
Lythraceae	44.60373	-86.10788
Typhaceae	44.60664	-85.798
Typhaceae	44.60353	-86.12003
Lythraceae	44.60744	-88.99677
Iridaceae	44.60451	-86.1128
Typhaceae	44.60466	-86.19215
Lythraceae	44.60532	-86.1135
Iridaceae	44.60763	-86.18595
Typhaceae	44.60522	-85.73969
Plantaginaceae	44.60634	-123.23573
Typhaceae	44.60483	-86.20121
Typhaceae	44.60639	-85.79803
Haloragaceae	44.60432	-85.73988
Potamogetonaceae	44.60802	-90.9503
Lythraceae	44.60912	-86.20191
Lythraceae	44.60936	-85.80029
Haloragaceae	44.60987	-86.2103
Iridaceae	44.609847	-122.70726
Haloragaceae	44.609847	-122.707264
Typhaceae	44.60992	-86.21093
Haloragaceae	44.609847	-122.707264
Typhaceae	44.61007	-86.21087
Hydrocharitaceae	44.609847	-122.70726
Lythraceae	44.61208	-91.99144
Lythraceae	44.6125	-87.44
Characeae	44.61467	-75.61804
Iridaceae	44.61351	-85.73217
Haloragaceae	44.61557	-86.16843
Zosteraceae	44.61234	-124.01789
Butomaceae	44.614667	-75.61803
Haloragaceae	44.61616	-86.21609
Lamiaceae	44.61467	-75.61804
Lythraceae	44.61498	-91.98727
Iridaceae	44.61176	-85.73417
Lythraceae	44.61512	-86.21521
Iridaceae	44.61539	-85.75
Typhaceae	44.61603	-86.22195
Typhaceae	44.61395	-86.21933
Iridaceae	44.61304	-86.11958
Lythraceae	44.61473	-86.17157
Lythraceae	44.61749	-91.98421
Lythraceae	44.61638	-91.98566
Potamogetonaceae	44.61757	-86.22173
Iridaceae	44.61718	-86.04377
Lythraceae	44.61739	-91.98412
Iridaceae	44.61958	-86.22382
Haloragaceae	44.6184	-86.22162
Potamogetonaceae	44.617	-86.22198
Typhaceae	44.61881	-86.22478
Lythraceae	44.61928	-91.98093
Lythraceae	44.61967	-91.98042
Haloragaceae	44.6183	-89.24172
Lythraceae	44.61828	-91.98341
Lythraceae	44.61913	-91.98216
Lythraceae	44.61967	-91.98042
Lythraceae	44.62027	-86.22237
Brassicaceae	44.62289	-86.22216
Zosteraceae	44.620395	-124.0381
Butomaceae	44.62234	-99.13477
Iridaceae	44.62103	-85.72884
Typhaceae	44.62287	-86.22237
Typhaceae	44.62227	-85.738
Araceae	44.6249	-92.678807
Haloragaceae	44.62157	-86.16655
Zosteraceae	44.6236	-124.0451
Typhaceae	44.62428	-88.01298
Lythraceae	44.62161	-91.97706
Iridaceae	44.62392	-86.1337
Lythraceae	44.62229	-86.1624
Lythraceae	44.62516	-83.74834
Typhaceae	44.62409	-85.79845
Iridaceae	44.62433	-86.13602
Lythraceae	44.62289	-86.2221
Lythraceae	44.62121	-86.16721
Iridaceae	44.6234	-86.14694
Brassicaceae	44.62495	-85.53233
Lythraceae	44.62405	-88.01263
Lythraceae	44.62412	-86.13547
Typhaceae	44.62414	-85.79838
Typhaceae	44.62652	-85.50469
Brassicaceae	44.62635	-85.72594
Lythraceae	44.62681	-91.97074
Lythraceae	44.62645	-88.99476
Lythraceae	44.62837	-91.96855
Lythraceae	44.62673	-91.97079
Iridaceae	44.62658	-85.72577
Potamogetonaceae	44.6281	-88.92306
Lythraceae	44.62635	-91.97096
Typhaceae	44.62698	-85.7254
Haloragaceae	44.6281	-88.92306
Typhaceae	44.62725	-88.01954
Lythraceae	44.62876	-91.96812
Lythraceae	44.62787	-86.10273
Lythraceae	44.6279	-88.73169
Butomaceae	44.62863	-88.78204
Butomaceae	44.6258	-99.131
Potamogetonaceae	44.62863	-88.78204
Potamogetonaceae	44.62952	-86.09611
Lythraceae	44.62945	-91.96748
Haloragaceae	44.62955	-86.09663
Haloragaceae	44.62863	-88.78204
Typhaceae	44.62771	-85.72572
Haloragaceae	44.63053	-91.96674
Haloragaceae	44.63119	-86.23014
Typhaceae	44.63087	-86.22542
Lythraceae	44.63052	-86.22479
Brassicaceae	44.63577	-90.01143
Lythraceae	44.63173	-85.72337
Haloragaceae	44.6331	-91.9875
Haloragaceae	44.632741	-93.41328
Lythraceae	44.63199	-86.08764
Haloragaceae	44.635437	-87.992249
Potamogetonaceae	44.6331	-91.9875
Lythraceae	44.63577	-90.01143
Typhaceae	44.63279	-86.14253
Plantaginaceae	44.63577	-90.01143
Iridaceae	44.63464	-85.72467
Butomaceae	44.63577	-90.01143
Lythraceae	44.63577	-90.01143
Haloragaceae	44.632741	-93.41328
Potamogetonaceae	44.63369	-91.98677
Iridaceae	44.63577	-90.01143
Typhaceae	44.63414	-86.12995
Haloragaceae	44.63369	-91.98677
Potamogetonaceae	44.63577	-90.01143
Haloragaceae	44.63644	-73.1243
Typhaceae	44.63655	-86.12771
Typhaceae	44.63733	-88.01084
Lythraceae	44.64104	-85.02687
Potamogetonaceae	44.640811	-87.46404
Typhaceae	44.6412	-88.01206
Brassicaceae	44.643593	-86.043826
Lythraceae	44.64133	-88.01231
Typhaceae	44.6412	-88.011
Plantaginaceae	44.643593	-86.043826
Lythraceae	44.64503	-85.50369
Typhaceae	44.64496	-85.51111
Brassicaceae	44.643593	-86.043826
Boraginaceae	44.643593	-86.043826
Lythraceae	44.64181	-86.13911
Lythraceae	44.643593	-86.043826
Iridaceae	44.64552	-85.53628
Iridaceae	44.64562	-85.53604
Iridaceae	44.64575	-85.55158
Iridaceae	44.64585	-85.55289
Iridaceae	44.64687	-85.97141
Typhaceae	44.64716	-85.99031
Lythraceae	44.6462	-88.00921
Lythraceae	44.6483	-117.029
Typhaceae	44.64711	-85.55832
Iridaceae	44.64827	-85.58955
Haloragaceae	44.64661	-87.46679
Typhaceae	44.6477	-85.97115
Lythraceae	44.64831	-85.48856
Lythraceae	44.6483	-117.029
Iridaceae	44.64986	-87.46587
Lythraceae	44.6483	-117.029
Potamogetonaceae	44.64886	-85.96983
Lythraceae	44.65022	-85.59624
Potamogetonaceae	44.64924	-123.11358
Iridaceae	44.65099	-85.96922
Lythraceae	44.65109	-85.59139
Potamogetonaceae	44.65	-87.4672
Typhaceae	44.65116	-85.48632
Brassicaceae	44.65172	-85.59141
Haloragaceae	44.65514	-88.96331
Potamogetonaceae	44.6553	-93.46213
Haloragaceae	44.65302	-74.30666
Typhaceae	44.6543	-84.74716
Typhaceae	44.65433	-85.71325
Potamogetonaceae	44.65514	-88.96331
Typhaceae	44.65546	-86.11188
Lythraceae	44.65687	-91.96541
Iridaceae	44.65657	-85.95099
Typhaceae	44.6585	-85.74808
Lythraceae	44.65861	-85.6027
Brassicaceae	44.65691	-85.59889
Haloragaceae	44.656443	-74.317617
Butomaceae	44.65992	-89.46287
Iridaceae	44.66458	-84.68115
Brassicaceae	44.65862	-85.59893
Brassicaceae	44.66336	-85.61433
Haloragaceae	44.6625	-93.2806
Typhaceae	44.66697	-85.79195
Lythraceae	44.66463	-84.16984
Haloragaceae	44.66096	-73.10818
Typhaceae	44.66041	-86.02087
Iridaceae	44.66595	-85.60717
Haloragaceae	44.66293	-85.74434
Typhaceae	44.6679	-86.04723
Lythraceae	44.6606	-73.391244
Potamogetonaceae	44.66315	-89.46464
Butomaceae	44.66315	-89.46464
Lythraceae	44.66786	-86.05093
Lythraceae	44.66667	-85.6155
Haloragaceae	44.6625	-93.2806
Lythraceae	44.66777	-86.029
Lythraceae	44.66855	-91.92381
Lythraceae	44.66779	-86.02901
Lythraceae	44.6688	-91.92284
Haloragaceae	44.668653	-87.747974
Haloragaceae	44.670331	-74.290161
Lythraceae	44.6707	-84.20126
Potamogetonaceae	44.67065	-86.03732
Lythraceae	44.67142	-91.93121
Iridaceae	44.67195	-85.65284
Typhaceae	44.67234	-85.65577
Potamogetonaceae	44.67289	-89.27386
Lythraceae	44.67335	-88.45061
Potamogetonaceae	44.67335	-88.45061
Iridaceae	44.67392	-88.90282
Haloragaceae	44.67392	-88.90281
Lythraceae	44.67245	-85.63599
Potamogetonaceae	44.673029	-89.274003
Hydrocharitaceae	44.67335	-88.45061
Typhaceae	44.67542	-86.09685
Lythraceae	44.67329	-86.08051
Haloragaceae	44.67392	-88.90282
Potamogetonaceae	44.67262	-92.212458
Potamogetonaceae	44.67392	-88.90281
Potamogetonaceae	44.67451	-84.58958
Lythraceae	44.67392	-88.90282
Lythraceae	44.67449	-84.32747
Iridaceae	44.67489	-85.40159
Lythraceae	44.67393	-86.04147
Lythraceae	44.67538	-86.09377
Typhaceae	44.67528	-86.09022
Lythraceae	44.67679	-83.59956
Lythraceae	44.67538	-86.09644
Haloragaceae	44.67473	-73.09993
Typhaceae	44.67779	-85.79499
Lythraceae	44.67928	-86.1059
Brassicaceae	44.677842	-84.642559
Plantaginaceae	44.677842	-84.642559
Brassicaceae	44.677842	-84.642559
Boraginaceae	44.677842	-84.642559
Potamogetonaceae	44.6783	-86.054
Lythraceae	44.67859	-85.63029
Potamogetonaceae	44.6794	-91.90131
Lythraceae	44.67873	-91.90216
Typhaceae	44.68204	-86.0498
Typhaceae	44.68309	-86.05442
Plantaginaceae	44.680028	-84.151907
Typhaceae	44.68219	-86.03148
Typhaceae	44.68503	-85.62742
Typhaceae	44.68513	-86.11764
Haloragaceae	44.68628	-88.65821
Brassicaceae	44.68247	-83.557157
Potamogetonaceae	44.68306	-91.89626
Typhaceae	44.68694	-85.80048
Brassicaceae	44.68247	-83.557157
Plantaginaceae	44.68247	-83.557157
Haloragaceae	44.68211	-85.79749
Potamogetonaceae	44.6848	-93.0871
Boraginaceae	44.68247	-83.557157
Potamogetonaceae	44.685742	-89.670753
Haloragaceae	44.68628	-88.65821
Typhaceae	44.68782	-84.81687
Potamogetonaceae	44.68721	-87.49181
Lythraceae	44.68959	-85.62678
Potamogetonaceae	44.69132	-88.67601
Haloragaceae	44.69132	-88.67601
Haloragaceae	44.69389	-72.36104
Lythraceae	44.69294	-88.62695
Typhaceae	44.69022	-86.16231
Typhaceae	44.69117	-86.16826
Potamogetonaceae	44.693027	-89.424284
Potamogetonaceae	44.69023	-88.66851
Haloragaceae	44.693715	-92.702699
Iridaceae	44.69326	-89.42421
Lythraceae	44.695	-93.3208
Haloragaceae	44.693854	-92.010174
Haloragaceae	44.693854	-92.010174
Haloragaceae	44.69294	-88.62695
Lythraceae	44.69247	-86.05947
Haloragaceae	44.69132	-88.67602
Haloragaceae	44.69023	-88.66851
Typhaceae	44.69382	-85.62434
Haloragaceae	44.69383	-86.05942
Iridaceae	44.69212	-86.0665
Potamogetonaceae	44.69294	-88.62695
Iridaceae	44.69132	-88.67602
Haloragaceae	44.69024	-88.66852
Potamogetonaceae	44.693854	-92.010174
Haloragaceae	44.69326	-89.42421
Potamogetonaceae	44.69326	-89.42421
Typhaceae	44.696	-87.98791
Brassicaceae	44.696343	-93.510829
Iridaceae	44.69638	-86.07192
Haloragaceae	44.69665	-89.68704
Hydrocharitaceae	44.6959	-75.49727
Lythraceae	44.69567	-86.1781
Boraginaceae	44.697278	-85.574643
Haloragaceae	44.6962	-86.1207
Potamogetonaceae	44.69665	-89.68704
Lythraceae	44.6971	-88.64104
Typhaceae	44.69857	-86.16853
Haloragaceae	44.69634	-86.07219
Brassicaceae	44.697278	-85.574643
Potamogetonaceae	44.69709	-88.64103
Haloragaceae	44.6972	-88.6414
Brassicaceae	44.697278	-85.574643
Potamogetonaceae	44.6972	-88.6414
Haloragaceae	44.69709	-88.64103
Lythraceae	44.69838	-86.12903
Potamogetonaceae	44.69688	-93.48694
Typhaceae	44.697278	-85.574643
Haloragaceae	44.6972	-88.6414
Haloragaceae	44.69896	-74.12517
Haloragaceae	44.69926	-88.63391
Haloragaceae	44.69903	-87.50091
Plantaginaceae	44.697278	-85.574643
Lythraceae	44.70144	-89.69112
Potamogetonaceae	44.69926	-88.63391
Typhaceae	44.70002	-86.18312
Lythraceae	44.69926	-88.63391
Haloragaceae	44.697945	-89.683456
Typhaceae	44.70218	-85.61895
Haloragaceae	44.701057	-74.129648
Typhaceae	44.69926	-86.18259
Typhaceae	44.69859	-86.1685
Lythraceae	44.70581	-91.88171
Lythraceae	44.7003	-85.62201
Iridaceae	44.70674	-85.86055
Lythraceae	44.70664	-85.86058
Typhaceae	44.70736	-86.21303
Typhaceae	44.7085	-85.66953
Lythraceae	44.70846	-85.62276
Lythraceae	44.70581	-91.88171
Iridaceae	44.709433	-123.938645
Plantaginaceae	44.709433	-123.938645
Typhaceae	44.70045	-86.18285
Brassicaceae	44.70762	-86.08531
Haloragaceae	44.7089	-86.1264
Iridaceae	44.709048	-123.25321
Hydrocharitaceae	44.709433	-123.938645
Haloragaceae	44.709433	-123.938645
Typhaceae	44.70895	-85.59036
Lythraceae	44.71325	-85.02659
Typhaceae	44.7153	-85.58514
Iridaceae	44.71256	-86.12051
Potamogetonaceae	44.71005	-92.01492
Haloragaceae	44.71005	-92.01492
Iridaceae	44.71057	-86.12804
Potamogetonaceae	44.71436	-86.13537
Haloragaceae	44.7147	-93.4461
Typhaceae	44.71354	-85.65357
Typhaceae	44.71586	-85.68182
Iridaceae	44.71513	-85.50885
Typhaceae	44.71555	-85.55029
Haloragaceae	44.716714	-74.134876
Brassicaceae	44.71539	-69.31763
Lythraceae	44.71362	-85.68249
Haloragaceae	44.71283	-86.12078
Haloragaceae	44.71276	-86.06692
Lythraceae	44.71654	-85.86699
Haloragaceae	44.716714	-74.134876
Haloragaceae	44.7117	-85.7483
Haloragaceae	44.7147	-93.4461
Typhaceae	44.7179	-85.64591
Typhaceae	44.71705	-85.61982
Iridaceae	44.71907	-86.13679
Typhaceae	44.7174	-85.64491
Haloragaceae	44.7147	-93.4461
Potamogetonaceae	44.71498	-86.13657
Haloragaceae	44.7137	-73.59676
Haloragaceae	44.71904	-86.13737
Lythraceae	44.7175	-89.7047
Typhaceae	44.71267	-86.12614
Typhaceae	44.71577	-86.12476
Lythraceae	44.71761	-85.61847
Lythraceae	44.71816	-85.61845
Typhaceae	44.71609	-85.61706
Lythraceae	44.71812	-85.61887
Haloragaceae	44.7147	-93.4461
Lythraceae	44.71891	-85.61881
Hydrocharitaceae	44.7206	-93.2453
Lythraceae	44.72478	-85.61874
Haloragaceae	44.7206	-93.2453
Typhaceae	44.72025	-85.63452
Hydrocharitaceae	44.7206	-93.2453
Potamogetonaceae	44.72424	-88.89675
Hydrocharitaceae	44.72039	-73.27469
Typhaceae	44.72225	-87.98262
Typhaceae	44.72174	-85.62743
Haloragaceae	44.7206	-93.2453
Lythraceae	44.72211	-87.98221
Haloragaceae	44.7231	-93.2639
Haloragaceae	44.72424	-88.89675
Haloragaceae	44.7231	-93.2639
Typhaceae	44.72268	-85.61956
Haloragaceae	44.72506	-86.15216
Haloragaceae	44.7231	-93.2639
Haloragaceae	44.724496	-74.281829
Typhaceae	44.723882	-94.925286
Typhaceae	44.72517	-85.67613
Iridaceae	44.7254	-86.14606
Typhaceae	44.72526	-86.10088
Potamogetonaceae	44.72634	-86.14788
Lythraceae	44.72425	-88.89676
Typhaceae	44.72719	-85.64133
Haloragaceae	44.72706	-93.39093
Haloragaceae	44.726631	-93.251887
Typhaceae	44.72541	-86.15369
Haloragaceae	44.72706	-93.39093
Haloragaceae	44.72734	-73.58349
Potamogetonaceae	44.72727	-86.15491
Haloragaceae	44.72574	-74.2821
Typhaceae	44.72839	-85.59444
Haloragaceae	44.7286	-93.4253
Lythraceae	44.7272	-85.64156
Lythraceae	44.72911	-88.05051
Haloragaceae	44.7286	-93.4253
Lythraceae	44.72759	-85.61745
Haloragaceae	44.728382	-72.884023
Haloragaceae	44.726631	-93.251887
Haloragaceae	44.728382	-72.884023
Haloragaceae	44.7322	-93.4211
Iridaceae	44.733733	-117.793712
Butomaceae	44.732874	-73.589895
Lythraceae	44.73555	-85.61636
Potamogetonaceae	44.73287	-73.58989
Lythraceae	44.73287	-73.58989
Typhaceae	44.73287	-73.58989
Typhaceae	44.73682	-85.64636
Lythraceae	44.7326	-91.83979
Haloragaceae	44.73339	-72.15398
Lythraceae	44.73394	-85.65051
Typhaceae	44.73395	-85.65051
Haloragaceae	44.7353	-93.2772
Brassicaceae	44.735376	-92.463689
Brassicaceae	44.735376	-92.463689
Potamogetonaceae	44.7393	-73.96768
Haloragaceae	44.7393	-73.96768
Lythraceae	44.73681	-91.8304
Haloragaceae	44.7353	-93.2772
Brassicaceae	44.73381	-85.65136
Haloragaceae	44.73774	-93.5302
Haloragaceae	44.73643	-85.85676
Haloragaceae	44.73774	-93.5302
Haloragaceae	44.7389	-93.2967
Potamogetonaceae	44.73944	-88.80503
Lythraceae	44.73898	-85.64413
Lythraceae	44.73682	-88.4463
Lythraceae	44.73742	-85.61277
Haloragaceae	44.73944	-88.80503
Haloragaceae	44.7389	-93.2967
Lythraceae	44.73993	-85.8637
Haloragaceae	44.74009	-89.06023
Haloragaceae	44.742821	-73.962921
Typhaceae	44.74084	-85.64365
Haloragaceae	44.74104	-88.81083
Lythraceae	44.74104	-88.81083
Haloragaceae	44.74301	-93.5152
Haloragaceae	44.74139	-85.86819
Haloragaceae	44.741986	-73.418189
Haloragaceae	44.741986	-73.418189
Lythraceae	44.74269	-91.79501
Lythraceae	44.74287	-91.79353
Haloragaceae	44.742821	-73.962921
Lythraceae	44.74278	-91.79492
Haloragaceae	44.74717	-93.24942
Haloragaceae	44.7428	-73.8239
Haloragaceae	44.74301	-93.5152
Typhaceae	44.74641	-85.63728
Lythraceae	44.74521	-91.80367
Lythraceae	44.745392	-108.76688
Haloragaceae	44.74561	-73.81894
Potamogetonaceae	44.74722	-92.80365
Lythraceae	44.74792	-91.69619
